0.297 0.411209 -0.0177836 -1.5744 0.890279
0.298 0.40962 -0.0168793 -1.60406 0.918485
0.299 0.408001 -0.0159465 -1.6342 0.947178
0.3 0.406351 -0.0149847 -1.66483 0.97638
0.301 0.404671 -0.0139935 -1.69598 1.00611
0.302 0.402959 -0.0129723 -1.72767 1.03641
0.303 0.401216 -0.0119205 -1.75993 1.06728
0.304 0.399439 -0.0108376 -1.79278 1.09877
0.305 0.39763 -0.00972278 -1.82627 1.13089
0.306 0.395787 -0.00857555 -1.86041 1.16369
0.307 0.393909 -0.00739517 -1.89524 1.19719
0.308 0.391996 -0.00618092 -1.93079 1.23144
0.309 0.390047 -0.00493203 -1.96712 1.26646
0.31 0.388061 -0.00364772 -2.00424 1.30231
0.311 0.386038 -0.00232713 -2.04222 1.33901
0.312 0.383977 -0.000969389 -2.08108 1.37663
0.313 0.381876 0.000426449 -2.1209 1.41521
0.314 0.379734 0.00186137 -2.16171 1.4548
0.315 0.377552 0.00333641 -2.20357 1.49547
0.316 0.375327 0.00485268 -2.24656 1.53727
0.317 0.373058 0.00641135 -2.29073 1.58027
0.318 0.370745 0.00801365 -2.33616 1.62455
0.319 0.368386 0.00966091 -2.38293 1.67019
0.32 0.365979 0.0113545 -2.43113 1.71727
0.321 0.363523 0.013096 -2.48084 1.76589
0.322 0.361016 0.0148868 -2.53217 1.81615
0.323 0.358458 0.0167288 -2.58524 1.86816
0.324 0.355845 0.0186238 -2.64016 1.92205
0.325 0.353177 0.0205736 -2.69708 1.97795
0.326 0.350451 0.0225804 -2.75614 2.03602
0.327 0.347664 0.0246464 -2.8175 2.09641
0.328 0.344815 0.0267741 -2.88136 2.15932
0.329 0.3419 0.028966 -2.9479 2.22494
0.33 0.338918 0.0312249 -3.01737 2.29351
0.331 0.335865 0.0335541 -3.09001 2.36528
0.332 0.332737 0.0359567 -3.16611 2.44054
0.333 0.329531 0.0384364 -3.24598 2.5196
0.334 0.326243 0.0409973 -3.33001 2.60285
0.335 0.322869 0.0436436 -3.41859 2.69068
0.336 0.319405 0.0463803 -3.51221 2.78358
0.337 0.315843 0.0492127 -3.6114 2.8821
0.338 0.31218 0.0521466 -3.7168 2.98686
0.339 0.308407 0.0551887 -3.82913 3.0986
0.34 0.304519 0.0583464 -3.94924 3.21816
0.341 0.300506 0.061628 -4.07813 3.34656
0.342 0.296359 0.0650428 -4.21697 3.48497
0.343 0.292068 0.0686017 -4.36718 3.63481
0.344 0.287621 0.0723168 -4.53044 3.79777
0.345 0.283002 0.0762023 -4.70879 3.9759
0.346 0.278197 0.0802745 -4.90472 4.17171
0.347 0.273186 0.0845526 -5.12129 4.38827
0.348 0.267946 0.0890592 -5.36232 4.6294
0.349 0.262452 0.0938212 -5.63255 4.89989
0.35 0.25667 0.0988707 -5.93798 5.20575
0.351 0.250561 0.104247 -6.28617 5.55458
0.352 0.24408 0.109997 -6.68662 5.95592
0.353 0.237167 0.11618 -7.15101 6.42152
0.354 0.229752 0.122866 -7.69289 6.96497
0.355 0.221751 0.130141 -8.32541 7.59948
0.356 0.213069 0.138098 -9.05397 8.33046
0.357 0.203617 0.146827 -9.85648 9.13569
0.358 0.19336 0.156365 -10.6432 9.92497
0.359 0.182401 0.166606 -11.2168 10.4999
0.36 0.17108 0.17721 -11.3374 10.6194
0.361 0.159903 0.187668 -10.9426 10.2209
0.362 0.149304 0.197542 -10.2223 9.49497
0.363 0.139487 0.206629 -9.41213 8.67863
0.364 0.130463 0.214916 -8.64734 7.90783
0.365 0.122161 0.222476 -7.97392 7.2288
0.366 0.114484 0.229405 -7.39518 6.64489
0.367 0.107343 0.235794 -6.9 6.14491
0.368 0.100661 0.241719 -6.47455 5.715
0.369 0.0943746 0.247243 -6.10624 5.34249
0.37 0.0884327 0.252419 -5.78461 5.0169
0.371 0.0827927 0.25729 -5.5013 4.7298
0.372 0.0774196 0.261889 -5.24967 4.47454
0.373 0.0722846 0.266247 -5.02444 4.24581
0.374 0.0673633 0.270388 -4.82144 4.03942
0.375 0.0626354 0.274333 -4.63728 3.85197
0.376 0.0580834 0.278098 -4.46925 3.68072
0.377 0.0536923 0.281699 -4.31512 3.52344
0.378 0.0494491 0.285149 -4.17305 3.3783
0.379 0.0453427 0.288459 -4.04153 3.24375
0.38 0.041363 0.291639 -3.91928 3.11853
0.381 0.0375014 0.294699 -3.80522 3.00154
0.382 0.0337501 0.297645 -3.69845 2.89189
0.383 0.0301023 0.300485 -3.59819 2.78878
0.384 0.0265518 0.303224 -3.50377 2.69154
0.385 0.023093 0.305869 -3.4146 2.5996
0.386 0.019721 0.308425 -3.33019 2.51244
0.387 0.0164312 0.310896 -3.2501 2.42963
0.388 0.0132195 0.313286 -3.17395 2.35078
0.389 0.0100821 0.315599 -3.10138 2.27555
0.39 0.00701562 0.317838 -3.03211 2.20363
0.391 0.00401688 0.320007 -2.96586 2.13476
0.392 0.00108297 0.322108 -2.9024 2.0687
0.393 -0.00178877 0.324145 -2.84151 2.00523
0.394 -0.00460083 0.32612 -2.783 1.94416
0.395 -0.0073555 0.328034 -2.72669 1.88532
0.396 -0.0100549 0.329891 -2.67244 1.82855
0.397 -0.012701 0.331692 -2.6201 1.77371
0.398 -0.0152957 0.333439 -2.56954 1.72067
0.399 -0.0178407 0.335134 -2.52065 1.66931
0.4 -0.0203375 0.336778 -2.47332 1.61952
0.401 -0.0227878 0.338373 -2.42744 1.57122
0.402 -0.0251929 0.339921 -2.38294 1.5243
0.403 -0.0275541 0.341422 -2.33973 1.47868
0.404 -0.0298727 0.342879 -2.29772 1.4343
0.405 -0.0321499 0.344291 -2.25687 1.39107
0.406 -0.0343868 0.345661 -2.21709 1.34894
0.407 -0.0365844 0.34699 -2.17832 1.30784
0.408 -0.0387438 0.348277 -2.14052 1.26771
0.409 -0.0408658 0.349525 -2.10363 1.22851
0.41 -0.0429513 0.350735 -2.06761 1.19019
0.411 -0.0450013 0.351906 -2.0324 1.15271
0.412 -0.0470164 0.35304 -1.99797 1.11601
0.413 -0.0489974 0.354138 -1.96427 1.08006
0.414 -0.0509452 0.355201 -1.93127 1.04483
0.415 -0.0528602 0.356228 -1.89895 1.01028
0.416 -0.0547433 0.357221 -1.86725 0.976379
0.417 -0.0565949 0.358181 -1.83616 0.943094
0.418 -0.0584158 0.359108 -1.80564 0.910398
0.419 -0.0602064 0.360002 -1.77567 0.878264
0.42 -0.0619673 0.360864 -1.74623 0.846667
0.421 -0.063699 0.361696 -1.71728 0.815582
0.422 -0.065402 0.362496 -1.68881 0.784988
0.423 -0.0670768 0.363266 -1.66079 0.754863
0.424 -0.0687237 0.364006 -1.63321 0.725186
0.425 -0.0703433 0.364716 -1.60604 0.695938
0.426 -0.0719359 0.365398 -1.57927 0.667102
0.427 -0.073502 0.366051 -1.55288 0.638659
0.428 -0.0750418 0.366675 -1.52686 0.610593
0.429 -0.0765558 0.367272 -1.50118 0.582888
0.43 -0.0780443 0.367841 -1.47583 0.55553
0.431 -0.0795076 0.368383 -1.4508 0.528504
0.432 -0.080946 0.368898 -1.42608 0.501797
0.433 -0.0823599 0.369387 -1.40165 0.475395
0.434 -0.0837494 0.369849 -1.37749 0.449285
0.435 -0.0851149 0.370285 -1.35361 0.423457
0.436 -0.0864567 0.370696 -1.32998 0.397898
0.437 -0.087775 0.371081 -1.30659 0.372598
0.438 -0.08907 0.371441 -1.28344 0.347546
0.439 -0.0903419 0.371776 -1.26051 0.322732
0.44 -0.0915911 0.372087 -1.23779 0.298146
0.441 -0.0928176 0.372373 -1.21528 0.273779
0.442 -0.0940217 0.372634 -1.19297 0.249621
0.443 -0.0952036 0.372872 -1.17084 0.225664
0.444 -0.0963634 0.373086 -1.14889 0.2019
0.445 -0.0975014 0.373276 -1.12711 0.178321
0.446 -0.0986177 0.373443 -1.1055 0.154918
0.447 -0.0997125 0.373586 -1.08403 0.131684
0.448 -0.100786 0.373706 -1.06272 0.108611
0.449 -0.101838 0.373803 -1.04155 0.0856931
0.45 -0.102869 0.373877 -1.0205 0.0629225
0.451 -0.103879 0.373929 -0.999588 0.0402926
0.452 -0.104868 0.373958 -0.978792 0.0177969
0.453 -0.105837 0.373965 -0.95811 -0.00457108
0.454 -0.106784 0.373949 -0.937534 -0.0268175
0.455 -0.107712 0.373911 -0.91706 -0.0489485
0.456 -0.108619 0.373851 -0.89668 -0.07097
0.457 -0.109505 0.373769 -0.87639 -0.0928877
0.458 -0.110371 0.373665 -0.856183 -0.114707
0.459 -0.111218 0.37354 -0.836053 -0.136435
0.46 -0.112044 0.373393 -0.815997 -0.158075
0.461 -0.11285 0.373224 -0.796007 -0.179633
0.462 -0.113636 0.373033 -0.776079 -0.201115
0.463 -0.114402 0.372821 -0.756207 -0.222526
0.464 -0.115148 0.372588 -0.736387 -0.24387
0.465 -0.115874 0.372334 -0.716613 -0.265154
0.466 -0.116581 0.372058 -0.69688 -0.286381
0.467 -0.117268 0.371761 -0.677184 -0.307557
0.468 -0.117936 0.371443 -0.65752 -0.328686
0.469 -0.118583 0.371104 -0.637882 -0.349774
0.47 -0.119211 0.370743 -0.618267 -0.370825
0.471 -0.11982 0.370362 -0.598668 -0.391843
0.472 -0.120409 0.36996 -0.579082 -0.412834
0.473 -0.120978 0.369536 -0.559504 -0.433802
0.474 -0.121528 0.369092 -0.539929 -0.454752
0.475 -0.122058 0.368627 -0.520353 -0.475688
0.476 -0.122568 0.368141 -0.500771 -0.496615
0.477 -0.123059 0.367634 -0.481178 -0.517538
0.478 -0.123531 0.367106 -0.46157 -0.538461
0.479 -0.123983 0.366557 -0.441941 -0.559389
0.48 -0.124415 0.365987 -0.422288 -0.580326
0.481 -0.124827 0.365396 -0.402606 -0.601278
0.482 -0.12522 0.364784 -0.38289 -0.622248
0.483 -0.125593 0.364152 -0.363135 -0.643242
0.484 -0.125946 0.363498 -0.343337 -0.664264
0.485 -0.12628 0.362823 -0.32349 -0.685319
0.486 -0.126593 0.362127 -0.30359 -0.706412
0.487 -0.126887 0.36141 -0.283633 -0.727548
0.488 -0.12716 0.360672 -0.263612 -0.748732
0.489 -0.127414 0.359913 -0.243523 -0.769968
0.49 -0.127647 0.359132 -0.223361 -0.791262
0.491 -0.127861 0.35833 -0.203121 -0.812619
0.492 -0.128054 0.357507 -0.182798 -0.834045
0.493 -0.128226 0.356662 -0.162386 -0.855544
0.494 -0.128378 0.355796 -0.141879 -0.877122
0.495 -0.12851 0.354908 -0.121273 -0.898785
0.496 -0.128621 0.353998 -0.100561 -0.920538
0.497 -0.128711 0.353067 -0.0797377 -0.942386
0.498 -0.12878 0.352113 -0.0587975 -0.964337
0.499 -0.128829 0.351138 -0.0377341 -0.986396
0.5 -0.128856 0.35014 -0.0165413 -1.00857
0.501 -0.128862 0.349121 0.00478724 -1.03086
0.502 -0.128846 0.348079 0.0262581 -1.05328
0.503 -0.128809 0.347014 0.0478779 -1.07584
0.504 -0.12875 0.345927 0.0696536 -1.09853
0.505 -0.12867 0.344817 0.0915924 -1.12138
0.506 -0.128567 0.343684 0.113701 -1.14438
0.507 -0.128442 0.342528 0.135988 -1.16754
0.508 -0.128295 0.341349 0.158461 -1.19087
0.509 -0.128125 0.340146 0.181127 -1.21438
0.51 -0.127933 0.33892 0.203996 -1.23808
0.511 -0.127717 0.33767 0.227075 -1.26197
0.512 -0.127478 0.336396 0.250374 -1.28607
0.513 -0.127216 0.335098 0.273902 -1.31038
0.514 -0.126931 0.333775 0.297668 -1.33492
0.515 -0.126621 0.332428 0.321683 -1.35969
0.516 -0.126287 0.331056 0.345957 -1.3847
0.517 -0.125929 0.329659 0.370501 -1.40997
0.518 -0.125546 0.328236 0.395326 -1.43551
0.519 -0.125138 0.326787 0.420444 -1.46132
0.52 -0.124705 0.325313 0.445867 -1.48743
0.521 -0.124246 0.323812 0.471609 -1.51384
0.522 -0.123762 0.322285 0.497682 -1.54056
0.523 -0.123251 0.320731 0.5241 -1.56762
0.524 -0.122713 0.31915 0.550879 -1.59503
0.525 -0.122149 0.317541 0.578034 -1.62279
0.526 -0.121557 0.315904 0.605581 -1.65094
0.527 -0.120938 0.314239 0.633537 -1.67948
0.528 -0.12029 0.312545 0.66192 -1.70843
0.529 -0.119614 0.310822 0.690749 -1.73781
0.53 -0.118908 0.309069 0.720044 -1.76765
0.531 -0.118173 0.307287 0.749826 -1.79796
